"zcta","county","tract","CountyName","ZIPName","pop20","afact"
"ZIP census tabulation area","County code","Tract","County name","ZIP Code name","Total population (2020 Census)","zcta-to-tract allocation factor"
"62052","17083","0104.01","Jersey IL","Jerseyville, IL",6098,0.4877 
"62052","17083","0104.02","Jersey IL","Jerseyville, IL",728,0.0582 
"62053","17013","9512.00","Calhoun IL","Kampsville, IL",635,1 
"62054","17061","9736.00","Greene IL","Kane, IL",437,0.6817 
"62054","17061","9738.00","Greene IL","Kane, IL",73,0.1139 
"62054","17083","0101.00","Jersey IL","Kane, IL",68,0.1061 
"62054","17083","0104.02","Jersey IL","Kane, IL",63,0.0983 
"62056","17117","9563.00","Macoupin IL","Litchfield, IL",111,0.013 
"62056","17117","9570.00","Macoupin IL","Litchfield, IL",167,0.0195 
"62056","17117","9571.00","Macoupin IL","Litchfield, IL",20,0.0023 
"62056","17135","9575.00","Montgomery IL","Litchfield, IL",45,0.0053 
"62056","17135","9576.00","Montgomery IL","Litchfield, IL",2064,0.2411 
"62056","17135","9577.00","Montgomery IL","Litchfield, IL",2935,0.3429 
"62056","17135","9578.00","Montgomery IL","Litchfield, IL",3217,0.3759 
"62058","17119","4038.02","Madison IL","Livingston, IL (PO boxes)",767,1 
"62059","17163","5045.02","St. Clair IL","Lovejoy, IL (PO boxes)",631,1 
"62060","17119","4002.00","Madison IL","Madison, IL",116,0.03 
"62060","17119","4006.00","Madison IL","Madison, IL",2370,0.6132 
"62060","17119","4007.00","Madison IL","Madison, IL",510,0.132 
"62060","17119","4009.03","Madison IL","Madison, IL",831,0.215 
"62060","17119","4040.00","Madison IL","Madison, IL",36,0.0093 
"62060","17163","5045.02","St. Clair IL","Madison, IL",2,0.0005 
"62061","17119","4037.01","Madison IL","Marine, IL",1745,1 
"62062","17119","4035.33","Madison IL","Maryville, IL",7037,0.8481 
"62062","17119","4035.34","Madison IL","Maryville, IL",1260,0.1519 
"62063","17061","9736.00","Greene IL","Medora, IL",2,0.0017 
"62063","17083","0101.00","Jersey IL","Medora, IL",377,0.3295 
"62063","17117","9565.00","Macoupin IL","Medora, IL",679,0.5935 
"62063","17117","9566.00","Macoupin IL","Medora, IL",86,0.0752 
"62067","17119","4017.21","Madison IL","Moro, IL",7,0.0029 
"62067","17119","4028.03","Madison IL","Moro, IL",68,0.0285 
"62067","17119","4028.04","Madison IL","Moro, IL",347,0.1452 
"62067","17119","4028.05","Madison IL","Moro, IL",1968,0.8234 
"62069","17117","9570.00","Macoupin IL","Mount Olive, IL",730,0.2373 
"62069","17117","9571.00","Macoupin IL","Mount Olive, IL",2340,0.7607 
"62069","17135","9576.00","Montgomery IL","Mount Olive, IL",6,0.002 
"62074","17005","9514.00","Bond IL","New Douglas, IL",134,0.1215 
"62074","17117","9571.00","Macoupin IL","New Douglas, IL",102,0.0925 
"62074","17119","4038.02","Madison IL","New Douglas, IL",861,0.7806 
"62074","17135","9576.00","Montgomery IL","New Douglas, IL",6,0.0054 
"62075","17021","9590.00","Christian IL","Nokomis, IL",128,0.0396 
"62075","17051","9507.00","Fayette IL","Nokomis, IL",1,0.0003 
"62075","17135","9573.00","Montgomery IL","Nokomis, IL",2926,0.9062 
"62075","17135","9574.00","Montgomery IL","Nokomis, IL",174,0.0539 
"62076","17135","9573.00","Montgomery IL","Ohlman, IL (PO boxes)",123,1 
"62077","17005","9514.00","Bond IL","Panama, IL (PO boxes)",158,0.4125 
"62077","17135","9580.00","Montgomery IL","Panama, IL (PO boxes)",225,0.5875 
"62078","17061","9738.00","Greene IL","Patterson, IL (PO boxes)",76,1 
"62079","17083","0102.00","Jersey IL","Piasa, IL",112,0.3567 
"62079","17117","9566.00","Macoupin IL","Piasa, IL",202,0.6433 
"62080","17051","9506.00","Fayette IL","Ramsey, IL",290,0.132 
"62080","17051","9507.00","Fayette IL","Ramsey, IL",1863,0.848 
"62080","17135","9573.00","Montgomery IL","Ramsey, IL",38,0.0173 
"62080","17173","9596.00","Shelby IL","Ramsey, IL",6,0.0027 
"62081","17061","9736.00","Greene IL","Rockbridge, IL",295,1 
"62082","17061","9736.00","Greene IL","Roodhouse, IL",512,0.2132 
"62082","17061","9737.00","Greene IL","Roodhouse, IL",1588,0.6614 
"62082","17061","9738.00","Greene IL","Roodhouse, IL",165,0.0687 
"62082","17137","9522.00","Morgan IL","Roodhouse, IL",2,0.0008 
"62082","17171","9707.00","Scott IL","Roodhouse, IL",134,0.0558 
"62083","17021","9587.00","Christian IL","Rosamond, IL",141,0.7085 
"62083","17135","9573.00","Montgomery IL","Rosamond, IL",58,0.2915 
"62084","17119","4010.00","Madison IL","Roxana, IL",1378,0.9066 
"62084","17119","4019.05","Madison IL","Roxana, IL",74,0.0487 
"62084","17119","4028.03","Madison IL","Roxana, IL",68,0.0447 
"62085","17117","9570.00","Macoupin IL","Sawyerville, IL (PO boxes)",246,1 
"62086","17005","9514.00","Bond IL","Sorento, IL",1138,0.92 
"62086","17119","4038.02","Madison IL","Sorento, IL",20,0.0162 
"62086","17135","9576.00","Montgomery IL","Sorento, IL",79,0.0639 
"62087","17119","4019.05","Madison IL","South Roxana, IL",1887,1 
"62088","17117","9568.00","Macoupin IL","Staunton, IL",622,0.0942 
"62088","17117","9570.00","Macoupin IL","Staunton, IL",555,0.084 
"62088","17117","9571.00","Macoupin IL","Staunton, IL",122,0.0185 
"62088","17117","9572.00","Macoupin IL","Staunton, IL",4676,0.7079 
"62088","17119","4038.01","Madison IL","Staunton, IL",219,0.0332 
"62088","17119","4038.02","Madison IL","Staunton, IL",411,0.0622 
"62089","17135","9580.00","Montgomery IL","Taylor Springs, IL (PO boxes)",499,1 
"62090","17119","4007.00","Madison IL","Venice, IL",988,1 
"62091","17135","9576.00","Montgomery IL","Walshville, IL",245,0.6844 
"62091","17135","9580.00","Montgomery IL","Walshville, IL",113,0.3156 
"62092","17061","9736.00","Greene IL","White Hall, IL",127,0.0474 
"62092","17061","9738.00","Greene IL","White Hall, IL",240,0.0895 
"62092","17061","9739.00","Greene IL","White Hall, IL",2315,0.8632 
"62093","17117","9568.00","Macoupin IL","Wilsonville, IL (PO boxes)",529,1 
"62094","17135","9573.00","Montgomery IL","Witt, IL",23,0.0226 
"62094","17135","9574.00","Montgomery IL","Witt, IL",994,0.9774 
"62095","17119","4010.00","Madison IL","Wood River, IL",527,0.0476 
"62095","17119","4011.01","Madison IL","Wood River, IL",2739,0.2476 
"62095","17119","4011.02","Madison IL","Wood River, IL",3478,0.3145 
"62095","17119","4012.00","Madison IL","Wood River, IL",1853,0.1675 
"62095","17119","4013.00","Madison IL","Wood River, IL",27,0.0024 
"62095","17119","4018.00","Madison IL","Wood River, IL",787,0.0712 
"62095","17119","4019.01","Madison IL","Wood River, IL",1482,0.134 
"62095","17119","4028.03","Madison IL","Wood River, IL",167,0.0151 
"62097","17119","4028.05","Madison IL","Worden, IL",471,0.1621 
"62097","17119","4038.01","Madison IL","Worden, IL",2188,0.7529 
"62097","17119","4038.02","Madison IL","Worden, IL",247,0.085 
"62098","17061","9740.00","Greene IL","Wrights, IL (PO boxes)",90,1 
"62201","17119","4009.03","Madison IL","East Saint Louis, IL",69,0.0135 
"62201","17163","5009.00","St. Clair IL","East Saint Louis, IL",1572,0.3067 
"62201","17163","5021.00","St. Clair IL","East Saint Louis, IL",2246,0.4382 
"62201","17163","5045.01","St. Clair IL","East Saint Louis, IL",380,0.0741 
"62201","17163","5045.02","St. Clair IL","East Saint Louis, IL",668,0.1303 
"62201","17163","5046.00","St. Clair IL","East Saint Louis, IL",190,0.0371 
"62203","17163","5013.00","St. Clair IL","East Saint Louis, IL",1651,0.2602 
"62203","17163","5014.00","St. Clair IL","East Saint Louis, IL",2167,0.3416 
"62203","17163","5015.01","St. Clair IL","East Saint Louis, IL",425,0.067 
"62203","17163","5024.01","St. Clair IL","East Saint Louis, IL",2,0.0003 
"62203","17163","5024.04","St. Clair IL","East Saint Louis, IL",740,0.1166 
"62203","17163","5029.00","St. Clair IL","East Saint Louis, IL",1326,0.209 
"62203","17163","5032.11","St. Clair IL","East Saint Louis, IL",33,0.0052 
"62204","17163","5004.00","St. Clair IL","East Saint Louis, IL",1012,0.2257 
"62204","17163","5005.00","St. Clair IL","East Saint Louis, IL",1464,0.3266 
"62204","17163","5022.00","St. Clair IL","East Saint Louis, IL",1171,0.2612 
"62204","17163","5024.01","St. Clair IL","East Saint Louis, IL",830,0.1851 
"62204","17163","5024.04","St. Clair IL","East Saint Louis, IL",6,0.0013 
"62205","17163","5004.00","St. Clair IL","East Saint Louis, IL",34,0.0051 
"62205","17163","5009.00","St. Clair IL","East Saint Louis, IL",797,0.1193 
"62205","17163","5011.00","St. Clair IL","East Saint Louis, IL",419,0.0627 
"62205","17163","5012.00","St. Clair IL","East Saint Louis, IL",2626,0.393 
"62205","17163","5013.00","St. Clair IL","East Saint Louis, IL",917,0.1372 
"62205","17163","5025.00","St. Clair IL","East Saint Louis, IL",6,0.0009 
"62205","17163","5029.00","St. Clair IL","East Saint Louis, IL",308,0.0461 
"62205","17163","5046.00","St. Clair IL","East Saint Louis, IL",1575,0.2357 
"62206","17163","5023.00","St. Clair IL","East Saint Louis, IL",5205,0.4026 
"62206","17163","5026.02","St. Clair IL","East Saint Louis, IL",4809,0.372 
"62206","17163","5026.03","St. Clair IL","East Saint Louis, IL",2915,0.2255 
"62207","17163","5009.00","St. Clair IL","East Saint Louis, IL",116,0.0165 
"62207","17163","5011.00","St. Clair IL","East Saint Louis, IL",797,0.1131 
"62207","17163","5025.00","St. Clair IL","East Saint Louis, IL",998,0.1417 
"62207","17163","5027.00","St. Clair IL","East Saint Louis, IL",975,0.1384 
"62207","17163","5028.00","St. Clair IL","East Saint Louis, IL",2155,0.3059 
"62207","17163","5032.02","St. Clair IL","East Saint Louis, IL",55,0.0078 
"62207","17163","5045.01","St. Clair IL","East Saint Louis, IL",1949,0.2766 
"62208","17163","5024.04","St. Clair IL","Fairview Heights, IL",717,0.0422 
"62208","17163","5034.04","St. Clair IL","Fairview Heights, IL",1311,0.0772 
"62208","17163","5034.11","St. Clair IL","Fairview Heights, IL",501,0.0295 
"62208","17163","5034.12","St. Clair IL","Fairview Heights, IL",1445,0.085 
"62208","17163","5034.13","St. Clair IL","Fairview Heights, IL",5683,0.3345 
"62208","17163","5034.14","St. Clair IL","Fairview Heights, IL",704,0.0414 
"62208","17163","5034.15","St. Clair IL","Fairview Heights, IL",2868,0.1688 
"62208","17163","5034.16","St. Clair IL","Fairview Heights, IL",3763,0.2215 
"62214","17189","9502.00","Washington IL","Addieville, IL",1087,1 
"62215","17027","9006.02","Clinton IL","Albers, IL",1877,1 
"62216","17027","9001.00","Clinton IL","Aviston, IL",2726,0.9029 
"62216","17027","9002.00","Clinton IL","Aviston, IL",66,0.0219 
"62216","17027","9003.00","Clinton IL","Aviston, IL",133,0.0441 
"62216","17027","9006.02","Clinton IL","Aviston, IL",62,0.0205 
"62216","17119","4037.02","Madison IL","Aviston, IL",32,0.0106 
"62217","17157","9507.00","Randolph IL","Baldwin, IL",738,1 
"62218","17027","9003.00","Clinton IL","Bartelso, IL",9,0.0057 
"62218","17027","9004.03","Clinton IL","Bartelso, IL",72,0.046 
"62218","17027","9005.00","Clinton IL","Bartelso, IL",450,0.2874 
"62218","17027","9006.01","Clinton IL","Bartelso, IL",1032,0.659 
"62218","17027","9006.02","Clinton IL","Bartelso, IL",3,0.0019 
"62219","17027","9003.00","Clinton IL","Beckemeyer, IL (PO boxes)",934,1 
"62220","17163","5016.06","St. Clair IL","Belleville, IL",2385,0.1225 
"62220","17163","5017.00","St. Clair IL","Belleville, IL",3010,0.1546 
"62220","17163","5018.02","St. Clair IL","Belleville, IL",1968,0.1011 
"62220","17163","5019.00","St. Clair IL","Belleville, IL",3269,0.1679 
"62220","17163","5033.04","St. Clair IL","Belleville, IL",6368,0.327 
"62220","17163","5033.32","St. Clair IL","Belleville, IL",571,0.0293 
"62220","17163","5039.03","St. Clair IL","Belleville, IL",1338,0.0687 
"62220","17163","5039.06","St. Clair IL","Belleville, IL",565,0.029 
"62221","17163","5018.01","St. Clair IL","Belleville, IL",3045,0.1049 
"62221","17163","5018.02","St. Clair IL","Belleville, IL",513,0.0177 
"62221","17163","5033.01","St. Clair IL","Belleville, IL",186,0.0064 
"62221","17163","5033.23","St. Clair IL","Belleville, IL",1082,0.0373 
"62221","17163","5033.24","St. Clair IL","Belleville, IL",6109,0.2104 
"62221","17163","5033.32","St. Clair IL","Belleville, IL",4538,0.1563 
"62221","17163","5033.34","St. Clair IL","Belleville, IL",6153,0.2119 
"62221","17163","5039.03","St. Clair IL","Belleville, IL",2044,0.0704 
"62221","17163","5039.07","St. Clair IL","Belleville, IL",2992,0.103 
"62221","17163","5039.08","St. Clair IL","Belleville, IL",2377,0.0819 
"62223","17163","5015.01","St. Clair IL","Belleville, IL",1155,0.071 
"62223","17163","5015.02","St. Clair IL","Belleville, IL",2613,0.1607 
"62223","17163","5016.04","St. Clair IL","Belleville, IL",88,0.0054 
"62223","17163","5016.05","St. Clair IL","Belleville, IL",2316,0.1424 
"62223","17163","5024.04","St. Clair IL","Belleville, IL",220,0.0135 
"62223","17163","5032.02","St. Clair IL","Belleville, IL",4515,0.2776 
"62223","17163","5032.03","St. Clair IL","Belleville, IL",44,0.0027 
"62223","17163","5032.11","St. Clair IL","Belleville, IL",4113,0.2529 
"62223","17163","5033.04","St. Clair IL","Belleville, IL",97,0.006 
"62223","17163","5033.22","St. Clair IL","Belleville, IL",891,0.0548 
"62223","17163","5034.15","St. Clair IL","Belleville, IL",211,0.013 
"62225","17163","5038.00","St. Clair IL","Scott Air Force Base, IL",1280,0.2401 
"62225","17163","5039.08","St. Clair IL","Scott Air Force Base, IL",4052,0.7599 
"62226","17163","5016.02","St. Clair IL","Belleville, IL",4980,0.1708 
"62226","17163","5016.04","St. Clair IL","Belleville, IL",4235,0.1453 
"62226","17163","5016.05","St. Clair IL","Belleville, IL",219,0.0075 
"62226","17163","5016.06","St. Clair IL","Belleville, IL",1220,0.0418 
"62226","17163","5016.07","St. Clair IL","Belleville, IL",2332,0.08 
"62226","17163","5017.00","St. Clair IL","Belleville, IL",175,0.006 
"62226","17163","5033.01","St. Clair IL","Belleville, IL",3402,0.1167 
"62226","17163","5033.04","St. Clair IL","Belleville, IL",294,0.0101 
"62226","17163","5033.22","St. Clair IL","Belleville, IL",6664,0.2286 
"62226","17163","5033.23","St. Clair IL","Belleville, IL",5293,0.1815 
"62226","17163","5034.14","St. Clair IL","Belleville, IL",251,0.0086 
"62226","17163","5039.06","St. Clair IL","Belleville, IL",91,0.0031 
"62230","17027","9002.00","Clinton IL","Breese, IL",993,0.1548 
"62230","17027","9003.00","Clinton IL","Breese, IL",5373,0.8377 
"62230","17027","9006.01","Clinton IL","Breese, IL",34,0.0053 
"62230","17027","9006.02","Clinton IL","Breese, IL",14,0.0022 
"62231","17027","9002.00","Clinton IL","Carlyle, IL",456,0.0636 
"62231","17027","9003.00","Clinton IL","Carlyle, IL",479,0.0668 
"62231","17027","9004.01","Clinton IL","Carlyle, IL",1040,0.145 
"62231","17027","9004.03","Clinton IL","Carlyle, IL",3849,0.5367 
"62231","17027","9004.04","Clinton IL","Carlyle, IL",1141,0.1591 
"62231","17027","9005.00","Clinton IL","Carlyle, IL",206,0.0287 
"62232","17163","5024.04","St. Clair IL","Caseyville, IL",760,0.1007 
"62232","17163","5034.04","St. Clair IL","Caseyville, IL",1925,0.2551 
"62232","17163","5034.11","St. Clair IL","Caseyville, IL",2918,0.3866 
"62232","17163","5034.12","St. Clair IL","Caseyville, IL",1940,0.2571 
"62232","17163","5034.16","St. Clair IL","Caseyville, IL",4,0.0005 
"62233","17157","9510.00","Randolph IL","Chester, IL",568,0.0694 
"62233","17157","9512.01","Randolph IL","Chester, IL",1783,0.2178 
"62233","17157","9512.02","Randolph IL","Chester, IL",3025,0.3695 
"62233","17157","9513.00","Randolph IL","Chester, IL",2811,0.3433 
"62234","17119","4009.03","Madison IL","Collinsville, IL",898,0.0282 
"62234","17119","4032.00","Madison IL","Collinsville, IL",4466,0.1403 
"62234","17119","4033.00","Madison IL","Collinsville, IL",2800,0.0879 
"62234","17119","4034.01","Madison IL","Collinsville, IL",3846,0.1208 
"62234","17119","4034.03","Madison IL","Collinsville, IL",2807,0.0882 
"62234","17119","4034.04","Madison IL","Collinsville, IL",3093,0.0971 
"62234","17119","4035.02","Madison IL","Collinsville, IL",5870,0.1843 
"62234","17119","4035.32","Madison IL","Collinsville, IL",710,0.0223 
"62234","17119","4035.33","Madison IL","Collinsville, IL",1272,0.0399 
"62234","17119","4035.34","Madison IL","Collinsville, IL",1990,0.0625 
"62234","17163","5024.04","St. Clair IL","Collinsville, IL",1259,0.0395 
"62234","17163","5034.04","St. Clair IL","Collinsville, IL",33,0.001 
"62234","17163","5034.12","St. Clair IL","Collinsville, IL",2697,0.0847 
"62234","17163","5043.53","St. Clair IL","Collinsville, IL",73,0.0023 
"62234","17163","5043.55","St. Clair IL","Collinsville, IL",29,0.0009 
"62236","17133","6001.02","Monroe IL","Columbia, IL",4892,0.3513 
"62236","17133","6001.03","Monroe IL","Columbia, IL",3687,0.2648 
"62236","17133","6001.04","Monroe IL","Columbia, IL",4315,0.3099 
"62236","17133","6004.01","Monroe IL","Columbia, IL",48,0.0034 
"62236","17133","6004.02","Monroe IL","Columbia, IL",175,0.0126 
"62236","17163","5031.01","St. Clair IL","Columbia, IL",649,0.0466 
"62236","17163","5031.02","St. Clair IL","Columbia, IL",37,0.0027 
"62236","17163","5032.03","St. Clair IL","Columbia, IL",121,0.0087 
"62237","17145","0301.00","Perry IL","Coulterville, IL",726,0.3009 
"62237","17145","0303.00","Perry IL","Coulterville, IL",7,0.0029 
"62237","17157","9505.00","Randolph IL","Coulterville, IL",1297,0.5375 
"62237","17157","9507.00","Randolph IL","Coulterville, IL",1,0.0004 
"62237","17189","9504.00","Washington IL","Coulterville, IL",382,0.1583 
"62238","17145","0301.00","Perry IL","Cutler, IL",24,0.0389 
"62238","17145","0303.00","Perry IL","Cutler, IL",593,0.9611 
"62239","17163","5031.01","St. Clair IL","Dupo, IL",1147,0.2473 
"62239","17163","5031.02","St. Clair IL","Dupo, IL",3491,0.7527 
"62240","17163","5031.01","St. Clair IL","East Carondelet, IL",520,0.3161 
"62240","17163","5031.02","St. Clair IL","East Carondelet, IL",1125,0.6839 
"62241","17157","9509.00","Randolph IL","Ellis Grove, IL",213,0.2109 
"62241","17157","9510.00","Randolph IL","Ellis Grove, IL",771,0.7634 
"62241","17157","9512.02","Randolph IL","Ellis Grove, IL",26,0.0257 
"62242","17157","9507.00","Randolph IL","Evansville, IL",125,0.1009 
"62242","17157","9509.00","Randolph IL","Evansville, IL",1114,0.8991 
"62243","17163","5039.03","St. Clair IL","Freeburg, IL",446,0.0769 
"62243","17163","5039.05","St. Clair IL","Freeburg, IL",2996,0.5169 
"62243","17163","5039.06","St. Clair IL","Freeburg, IL",2123,0.3663 
"62243","17163","5040.01","St. Clair IL","Freeburg, IL",231,0.0399 
"62244","17133","6005.01","Monroe IL","Fults, IL",285,0.2691 
"62244","17133","6005.02","Monroe IL","Fults, IL",774,0.7309 
"62245","17027","9006.01","Clinton IL","Germantown, IL",1394,0.768 
"62245","17027","9006.02","Clinton IL","Germantown, IL",421,0.232 
"62246","17005","9512.00","Bond IL","Greenville, IL",1569,0.1547 
"62246","17005","9513.00","Bond IL","Greenville, IL",6883,0.6785 
"62246","17005","9514.00","Bond IL","Greenville, IL",815,0.0803 
"62246","17005","9515.00","Bond IL","Greenville, IL",878,0.0865 
"62248","17133","6005.02","Monroe IL","Hecker, IL (PO boxes)",429,1 
"62249","17005","9515.00","Bond IL","Highland, IL",11,0.0007 
"62249","17027","9002.00","Clinton IL","Highland, IL",230,0.0143 
"62249","17119","4036.01","Madison IL","Highland, IL",3646,0.2271 
"62249","17119","4036.03","Madison IL","Highland, IL",1866,0.1162 
"62249","17119","4036.04","Madison IL","Highland, IL",6247,0.3892 
"62249","17119","4037.01","Madison IL","Highland, IL",459,0.0286 
"62249","17119","4037.02","Madison IL","Highland, IL",3230,0.2012 
"62249","17119","4038.02","Madison IL","Highland, IL",363,0.0226 
"62250","17027","9005.00","Clinton IL","Hoffman, IL",439,1 
"62253","17005","9515.00","Bond IL","Keyesport, IL",377,0.5747 
"62253","17027","9004.04","Clinton IL","Keyesport, IL",262,0.3994 
"62253","17051","9510.00","Fayette IL","Keyesport, IL",17,0.0259 
"62254","17119","4035.32","Madison IL","Lebanon, IL",6,0.0009 
"62254","17163","5043.53","St. Clair IL","Lebanon, IL",638,0.0981 
"62254","17163","5043.58","St. Clair IL","Lebanon, IL",1992,0.3063 
"62254","17163","5043.59","St. Clair IL","Lebanon, IL",3867,0.5946 
"62255","17163","5040.02","St. Clair IL","Lenzburg, IL",953,1 
"62256","17133","6005.01","Monroe IL","Maeystown, IL (PO boxes)",66,1 
"62257","17157","9507.00","Randolph IL","Marissa, IL",39,0.0142 
"62257","17163","5040.02","St. Clair IL","Marissa, IL",2324,0.8442 
"62257","17189","9502.00","Washington IL","Marissa, IL",127,0.0461 
"62257","17189","9504.00","Washington IL","Marissa, IL",263,0.0955 
"62258","17163","5039.03","St. Clair IL","Mascoutah, IL",25,0.0024 
"62258","17163","5039.06","St. Clair IL","Mascoutah, IL",29,0.0028 
"62258","17163","5040.02","St. Clair IL","Mascoutah, IL",1239,0.1194 
"62258","17163","5043.56","St. Clair IL","Mascoutah, IL",4519,0.4354 
"62258","17163","5043.57","St. Clair IL","Mascoutah, IL",4389,0.4229 
"62258","17163","5043.58","St. Clair IL","Mascoutah, IL",178,0.0171 
"62260","17163","5031.01","St. Clair IL","Millstadt, IL",209,0.0292 
"62260","17163","5032.02","St. Clair IL","Millstadt, IL",891,0.1244 
"62260","17163","5032.03","St. Clair IL","Millstadt, IL",6062,0.8464 
"62261","17157","9509.00","Randolph IL","Modoc, IL",145,1 
"62262","17005","9512.00","Bond IL","Mulberry Grove, IL",950,0.6165 
"62262","17005","9515.00","Bond IL","Mulberry Grove, IL",216,0.1402 
"62262","17051","9507.00","Fayette IL","Mulberry Grove, IL",128,0.0831 
"62262","17051","9510.00","Fayette IL","Mulberry Grove, IL",247,0.1603 
"62263","17145","0301.00","Perry IL","Nashville, IL",84,0.0165 
"62263","17189","9501.00","Washington IL","Nashville, IL",478,0.0936 
"62263","17189","9502.00","Washington IL","Nashville, IL",347,0.068 
"62263","17189","9503.00","Washington IL","Nashville, IL",3077,0.6027 
"62263","17189","9504.00","Washington IL","Nashville, IL",1119,0.2192 
"62264","17133","6005.02","Monroe IL","New Athens, IL",117,0.0372 
"62264","17163","5040.01","St. Clair IL","New Athens, IL",2673,0.8494 
"62264","17163","5040.02","St. Clair IL","New Athens, IL",357,0.1134 
"62265","17027","9006.02","Clinton IL","New Baden, IL",4174,0.9388 
"62265","17163","5043.57","St. Clair IL","New Baden, IL",19,0.0043 
"62265","17163","5043.58","St. Clair IL","New Baden, IL",253,0.0569 
"62266","17027","9006.02","Clinton IL","New Memphis, IL (PO boxes)",248,1 
"62268","17145","0301.00","Perry IL","Oakdale, IL",37,0.0526 
"62268","17189","9502.00","Washington IL","Oakdale, IL",174,0.2472 
"62268","17189","9504.00","Washington IL","Oakdale, IL",493,0.7003 
"62269","17163","5033.23","St. Clair IL","O Fallon, IL",24,0.0007 
"62269","17163","5034.04","St. Clair IL","O Fallon, IL",4702,0.1304 
"62269","17163","5034.14","St. Clair IL","O Fallon, IL",5014,0.139 
"62269","17163","5039.07","St. Clair IL","O Fallon, IL",2452,0.068 
"62269","17163","5043.51","St. Clair IL","O Fallon, IL",3529,0.0978 
"62269","17163","5043.52","St. Clair IL","O Fallon, IL",4203,0.1165 
"62269","17163","5043.53","St. Clair IL","O Fallon, IL",3641,0.1009 
"62269","17163","5043.54","St. Clair IL","O Fallon, IL",6321,0.1753 
"62269","17163","5043.55","St. Clair IL","O Fallon, IL",5271,0.1461 
"62269","17163","5043.58","St. Clair IL","O Fallon, IL",911,0.0253 
"62271","17189","9501.00","Washington IL","Okawville, IL",152,0.0723 
"62271","17189","9502.00","Washington IL","Okawville, IL",1949,0.9277 
"62272","17077","0101.00","Jackson IL","Percy, IL",14,0.0095 
"62272","17145","0303.00","Perry IL","Percy, IL",209,0.142 
"62272","17157","9505.00","Randolph IL","Percy, IL",13,0.0088 
"62272","17157","9510.00","Randolph IL","Percy, IL",68,0.0462 
"62272","17157","9511.00","Randolph IL","Percy, IL",1168,0.7935 
"62273","17005","9515.00","Bond IL","Pierron, IL (PO boxes)",268,1 
"62274","17077","0101.00","Jackson IL","Pinckneyville, IL",1,0.0001 
"62274","17145","0301.00","Perry IL","Pinckneyville, IL",848,0.1105 
"62274","17145","0302.00","Perry IL","Pinckneyville, IL",6502,0.8474 
"62274","17145","0303.00","Perry IL","Pinckneyville, IL",322,0.042 
"62275","17005","9514.00","Bond IL","Pocahontas, IL",630,0.1825 
"62275","17005","9515.00","Bond IL","Pocahontas, IL",1957,0.5669 
"62275","17027","9002.00","Clinton IL","Pocahontas, IL",165,0.0478 
"62275","17119","4037.02","Madison IL","Pocahontas, IL",565,0.1637 
"62275","17119","4038.02","Madison IL","Pocahontas, IL",135,0.0391 
"62277","17133","6005.02","Monroe IL","Prairie Du Rocher, IL",193,0.1734 
"62277","17157","9509.00","Randolph IL","Prairie Du Rocher, IL",920,0.8266 
"62278","17133","6005.01","Monroe IL","Red Bud, IL",135,0.0203 
"62278","17133","6005.02","Monroe IL","Red Bud, IL",1183,0.178 
"62278","17157","9507.00","Randolph IL","Red Bud, IL",30,0.0045 
"62278","17157","9508.00","Randolph IL","Red Bud, IL",4681,0.7043 
"62278","17157","9509.00","Randolph IL","Red Bud, IL",617,0.0928 
"62279","17133","6005.02","Monroe IL","Renault, IL (PO boxes)",97,1 
"62280","17077","0103.00","Jackson IL","Rockwood, IL",189,0.4678 
"62280","17157","9510.00","Randolph IL","Rockwood, IL",215,0.5322 
"62281","17119","4035.31","Madison IL","Saint Jacob, IL",782,0.2685 
"62281","17119","4035.32","Madison IL","Saint Jacob, IL",11,0.0038 
"62281","17119","4037.01","Madison IL","Saint Jacob, IL",37,0.0127 
"62281","17119","4037.02","Madison IL","Saint Jacob, IL",2082,0.715 
"62282","17163","5040.02","St. Clair IL","Saint Libory, IL (PO boxes)",638,1 
"62284","17005","9512.00","Bond IL","Smithboro, IL",263,0.473 
"62284","17005","9515.00","Bond IL","Smithboro, IL",293,0.527 
"62285","17163","5032.03","St. Clair IL","Smithton, IL",58,0.0123 
"62285","17163","5039.06","St. Clair IL","Smithton, IL",2487,0.5271 
"62285","17163","5040.01","St. Clair IL","Smithton, IL",2173,0.4606 
"62286","17157","9505.00","Randolph IL","Sparta, IL",716,0.1252 
"62286","17157","9506.00","Randolph IL","Sparta, IL",4181,0.7311 
"62286","17157","9507.00","Randolph IL","Sparta, IL",649,0.1135 
"62286","17157","9509.00","Randolph IL","Sparta, IL",13,0.0023 
"62286","17157","9510.00","Randolph IL","Sparta, IL",160,0.028 
"62288","17157","9505.00","Randolph IL","Steeleville, IL",37,0.0137 
"62288","17157","9510.00","Randolph IL","Steeleville, IL",481,0.1776 
"62288","17157","9511.00","Randolph IL","Steeleville, IL",2190,0.8087 
"62289","17163","5043.58","St. Clair IL","Summerfield, IL (PO boxes)",410,1 
"62292","17157","9507.00","Randolph IL","Tilden, IL (PO boxes)",770,1 
"62293","17027","9001.00","Clinton IL","Trenton, IL",3786,0.8299 
"62293","17027","9006.02","Clinton IL","Trenton, IL",101,0.0221 
"62293","17119","4037.02","Madison IL","Trenton, IL",362,0.0794 
"62293","17163","5043.58","St. Clair IL","Trenton, IL",139,0.0305 
