zpid,longitude,latitude,bathrooms,bedrooms,address,price,zipcode
2103514332,-87.728264,41.936993,1.0,2.0,4027 W Barry Ave #1,1850.0,60641
3664918,-87.73997,41.952713,2.0,3.0,4450 W Dakin St APT E,2995.0,60641
2097168509,-87.72773,41.945984,1.0,3.0,3548 N Pulaski Road # FL 2ND,2000.0,60641
446428615,-87.732994,41.95932,1.0,2.0,4306 N Keeler Ave,1850.0,60641
446418239,-87.75447,41.940384,1.0,2.0,3258 N Leclaire Ave #1,1150.0,60641
440132583,-87.76242,41.938896,2.0,2.0,5418 W Belmont Ave #2W,2400.0,60641
2053699574,-87.73808,41.940643,1.0,2.0,4425 W School St #1,1825.0,60641
2058933040,-87.762276,41.93302,1.0,2.0,2859 N Lotus Ave #G,1500.0,60641
2111097789,-87.75585,41.959442,1.0,3.0,5125 W Pensacola Ave #2,1975.0,60641
2067664861,-87.72704,41.93409,1.0,0.0,3248-50 N Pulaski Rd,1225.0,60641
2060939109,-87.73238,41.96104,2.0,3.0,4176 W Montrose Ave #4401-2W,2600.0,60641
2062751736,-87.727455,41.94059,1.0,0.0,3250 N Pulaski Rd #316,1225.0,60641
440885870,-87.74776,41.934002,1.0,3.0,4825 W Oakdale Ave #3,2500.0,60641
446077129,-87.73265,41.939045,2.0,3.0,4181 W Belmont Ave #301,3550.0,60641
441846837,-87.7604,41.93593,1.0,1.0,5355 W Nelson St UNIT 1,1250.0,60641
443557175,-87.761314,41.935715,1.0,2.0,3025 N Long Ave UNIT 1,1350.0,60641
3664432,-87.75313,41.94497,1.0,1.0,5029 W Eddy St,1400.0,60641
443274687,-87.74879,41.942196,1.0,2.0,4845 W Roscoe St #P,1850.0,60641
442290044,-87.75513,41.96035,1.0,1.0,5111 W Montrose Ave #5119-2B,1350.0,60641
2117912486,-87.75897,41.939278,1.0,1.0,3217 N Lockwood Ave #2,1075.0,60641
446735627,-87.7613,41.958473,2.0,4.0,5337 W Cullom Ave #2,2200.0,60641
446729096,-87.727455,41.93619,1.0,1.0,4001 W Nelson St #51-5A,1650.0,60641
446715936,-87.75412,41.958164,1.0,3.0,5050 W Hutchinson St,2200.0,60641
87708660,-87.74119,41.933723,1.0,2.0,4542 W George St #3,1650.0,60641
376998746,-87.74297,41.95078,1.0,1.0,4209-17 N Milwaukee Ct #4213-2F,1025.0,60641
2077852251,-87.72934,41.941532,1.0,2.0,3319-21 N Karlov Ave #3321-2W,1850.0,60641
2082931421,-87.738884,41.95321,1.0,2.0,4419 W Irving Park Rd APT 3,1750.0,60641
2093351172,-87.75044,41.95508,1.0,0.0,4915 W Belle Plaine Ave APT 203,1100.0,60641
2055544062,-87.76424,41.939247,1.0,2.0,3224 N Linder Ave #2,1800.0,60641
443154146,-87.73791,41.940643,2.0,3.0,4417 W School St #G,2350.0,60641
2103514332,-87.728264,41.936993,1.0,2.0,4027 W Barry Ave #1,1850.0,60641
3664918,-87.73997,41.952713,2.0,3.0,4450 W Dakin St APT E,2995.0,60641
2097168509,-87.72773,41.945984,1.0,3.0,3548 N Pulaski Road # FL 2ND,2000.0,60641
446428615,-87.732994,41.95932,1.0,2.0,4306 N Keeler Ave,1850.0,60641
446418239,-87.75447,41.940384,1.0,2.0,3258 N Leclaire Ave #1,1150.0,60641
440132583,-87.76242,41.938896,2.0,2.0,5418 W Belmont Ave #2W,2400.0,60641
2053699574,-87.73808,41.940643,1.0,2.0,4425 W School St #1,1825.0,60641
2058933040,-87.762276,41.93302,1.0,2.0,2859 N Lotus Ave #G,1500.0,60641
2111097789,-87.75585,41.959442,1.0,3.0,5125 W Pensacola Ave #2,1975.0,60641
2067664861,-87.72704,41.93409,1.0,0.0,3248-50 N Pulaski Rd,1225.0,60641
2060939109,-87.73238,41.96104,2.0,3.0,4176 W Montrose Ave #4401-2W,2600.0,60641
2062751736,-87.727455,41.94059,1.0,0.0,3250 N Pulaski Rd #316,1225.0,60641
440885870,-87.74776,41.934002,1.0,3.0,4825 W Oakdale Ave #3,2500.0,60641
446077129,-87.73265,41.939045,2.0,3.0,4181 W Belmont Ave #301,3550.0,60641
441846837,-87.7604,41.93593,1.0,1.0,5355 W Nelson St UNIT 1,1250.0,60641
443557175,-87.761314,41.935715,1.0,2.0,3025 N Long Ave UNIT 1,1350.0,60641
3664432,-87.75313,41.94497,1.0,1.0,5029 W Eddy St,1400.0,60641
443274687,-87.74879,41.942196,1.0,2.0,4845 W Roscoe St #P,1850.0,60641
442290044,-87.75513,41.96035,1.0,1.0,5111 W Montrose Ave #5119-2B,1350.0,60641
2117912486,-87.75897,41.939278,1.0,1.0,3217 N Lockwood Ave #2,1075.0,60641
446735627,-87.7613,41.958473,2.0,4.0,5337 W Cullom Ave #2,2200.0,60641
446729096,-87.727455,41.93619,1.0,1.0,4001 W Nelson St #51-5A,1650.0,60641
446715936,-87.75412,41.958164,1.0,3.0,5050 W Hutchinson St,2200.0,60641
87708660,-87.74119,41.933723,1.0,2.0,4542 W George St #3,1650.0,60641
376998746,-87.74297,41.95078,1.0,1.0,4209-17 N Milwaukee Ct #4213-2F,1025.0,60641
2077852251,-87.72934,41.941532,1.0,2.0,3319-21 N Karlov Ave #3321-2W,1850.0,60641
2082931421,-87.738884,41.95321,1.0,2.0,4419 W Irving Park Rd APT 3,1750.0,60641
2093351172,-87.75044,41.95508,1.0,0.0,4915 W Belle Plaine Ave APT 203,1100.0,60641
2055544062,-87.76424,41.939247,1.0,2.0,3224 N Linder Ave #2,1800.0,60641
443154146,-87.73791,41.940643,2.0,3.0,4417 W School St #G,2350.0,60641
2103514332,-87.728264,41.936993,1.0,2.0,4027 W Barry Ave #1,1850.0,60641
3664918,-87.73997,41.952713,2.0,3.0,4450 W Dakin St APT E,2995.0,60641
2097168509,-87.72773,41.945984,1.0,3.0,3548 N Pulaski Road # FL 2ND,2000.0,60641
446428615,-87.732994,41.95932,1.0,2.0,4306 N Keeler Ave,1850.0,60641
446418239,-87.75447,41.940384,1.0,2.0,3258 N Leclaire Ave #1,1150.0,60641
440132583,-87.76242,41.938896,2.0,2.0,5418 W Belmont Ave #2W,2400.0,60641
2053699574,-87.73808,41.940643,1.0,2.0,4425 W School St #1,1825.0,60641
2058933040,-87.762276,41.93302,1.0,2.0,2859 N Lotus Ave #G,1500.0,60641
2111097789,-87.75585,41.959442,1.0,3.0,5125 W Pensacola Ave #2,1975.0,60641
2067664861,-87.72704,41.93409,1.0,0.0,3248-50 N Pulaski Rd,1225.0,60641
2060939109,-87.73238,41.96104,2.0,3.0,4176 W Montrose Ave #4401-2W,2600.0,60641
2062751736,-87.727455,41.94059,1.0,0.0,3250 N Pulaski Rd #316,1225.0,60641
440885870,-87.74776,41.934002,1.0,3.0,4825 W Oakdale Ave #3,2500.0,60641
446077129,-87.73265,41.939045,2.0,3.0,4181 W Belmont Ave #301,3550.0,60641
441846837,-87.7604,41.93593,1.0,1.0,5355 W Nelson St UNIT 1,1250.0,60641
443557175,-87.761314,41.935715,1.0,2.0,3025 N Long Ave UNIT 1,1350.0,60641
3664432,-87.75313,41.94497,1.0,1.0,5029 W Eddy St,1400.0,60641
443274687,-87.74879,41.942196,1.0,2.0,4845 W Roscoe St #P,1850.0,60641
442290044,-87.75513,41.96035,1.0,1.0,5111 W Montrose Ave #5119-2B,1350.0,60641
2117912486,-87.75897,41.939278,1.0,1.0,3217 N Lockwood Ave #2,1075.0,60641
446735627,-87.7613,41.958473,2.0,4.0,5337 W Cullom Ave #2,2200.0,60641
446729096,-87.727455,41.93619,1.0,1.0,4001 W Nelson St #51-5A,1650.0,60641
446715936,-87.75412,41.958164,1.0,3.0,5050 W Hutchinson St,2200.0,60641
87708660,-87.74119,41.933723,1.0,2.0,4542 W George St #3,1650.0,60641
376998746,-87.74297,41.95078,1.0,1.0,4209-17 N Milwaukee Ct #4213-2F,1025.0,60641
2077852251,-87.72934,41.941532,1.0,2.0,3319-21 N Karlov Ave #3321-2W,1850.0,60641
2082931421,-87.738884,41.95321,1.0,2.0,4419 W Irving Park Rd APT 3,1750.0,60641
2093351172,-87.75044,41.95508,1.0,0.0,4915 W Belle Plaine Ave APT 203,1100.0,60641
2055544062,-87.76424,41.939247,1.0,2.0,3224 N Linder Ave #2,1800.0,60641
443154146,-87.73791,41.940643,2.0,3.0,4417 W School St #G,2350.0,60641
2103514332,-87.728264,41.936993,1.0,2.0,4027 W Barry Ave #1,1850.0,60641
3664918,-87.73997,41.952713,2.0,3.0,4450 W Dakin St APT E,2995.0,60641
2097168509,-87.72773,41.945984,1.0,3.0,3548 N Pulaski Road # FL 2ND,2000.0,60641
446428615,-87.732994,41.95932,1.0,2.0,4306 N Keeler Ave,1850.0,60641
446418239,-87.75447,41.940384,1.0,2.0,3258 N Leclaire Ave #1,1150.0,60641
440132583,-87.76242,41.938896,2.0,2.0,5418 W Belmont Ave #2W,2400.0,60641
2053699574,-87.73808,41.940643,1.0,2.0,4425 W School St #1,1825.0,60641
2058933040,-87.762276,41.93302,1.0,2.0,2859 N Lotus Ave #G,1500.0,60641
2111097789,-87.75585,41.959442,1.0,3.0,5125 W Pensacola Ave #2,1975.0,60641
2067664861,-87.72704,41.93409,1.0,0.0,3248-50 N Pulaski Rd,1225.0,60641
2060939109,-87.73238,41.96104,2.0,3.0,4176 W Montrose Ave #4401-2W,2600.0,60641
2062751736,-87.727455,41.94059,1.0,0.0,3250 N Pulaski Rd #316,1225.0,60641
440885870,-87.74776,41.934002,1.0,3.0,4825 W Oakdale Ave #3,2500.0,60641
446077129,-87.73265,41.939045,2.0,3.0,4181 W Belmont Ave #301,3550.0,60641
441846837,-87.7604,41.93593,1.0,1.0,5355 W Nelson St UNIT 1,1250.0,60641
443557175,-87.761314,41.935715,1.0,2.0,3025 N Long Ave UNIT 1,1350.0,60641
3664432,-87.75313,41.94497,1.0,1.0,5029 W Eddy St,1400.0,60641
443274687,-87.74879,41.942196,1.0,2.0,4845 W Roscoe St #P,1850.0,60641
442290044,-87.75513,41.96035,1.0,1.0,5111 W Montrose Ave #5119-2B,1350.0,60641
2117912486,-87.75897,41.939278,1.0,1.0,3217 N Lockwood Ave #2,1075.0,60641
446735627,-87.7613,41.958473,2.0,4.0,5337 W Cullom Ave #2,2200.0,60641
446729096,-87.727455,41.93619,1.0,1.0,4001 W Nelson St #51-5A,1650.0,60641
446715936,-87.75412,41.958164,1.0,3.0,5050 W Hutchinson St,2200.0,60641
87708660,-87.74119,41.933723,1.0,2.0,4542 W George St #3,1650.0,60641
376998746,-87.74297,41.95078,1.0,1.0,4209-17 N Milwaukee Ct #4213-2F,1025.0,60641
2077852251,-87.72934,41.941532,1.0,2.0,3319-21 N Karlov Ave #3321-2W,1850.0,60641
2082931421,-87.738884,41.95321,1.0,2.0,4419 W Irving Park Rd APT 3,1750.0,60641
2093351172,-87.75044,41.95508,1.0,0.0,4915 W Belle Plaine Ave APT 203,1100.0,60641
2055544062,-87.76424,41.939247,1.0,2.0,3224 N Linder Ave #2,1800.0,60641
443154146,-87.73791,41.940643,2.0,3.0,4417 W School St #G,2350.0,60641
2103514332,-87.728264,41.936993,1.0,2.0,4027 W Barry Ave #1,1850.0,60641
3664918,-87.73997,41.952713,2.0,3.0,4450 W Dakin St APT E,2995.0,60641
2097168509,-87.72773,41.945984,1.0,3.0,3548 N Pulaski Road # FL 2ND,2000.0,60641
446428615,-87.732994,41.95932,1.0,2.0,4306 N Keeler Ave,1850.0,60641
446418239,-87.75447,41.940384,1.0,2.0,3258 N Leclaire Ave #1,1150.0,60641
440132583,-87.76242,41.938896,2.0,2.0,5418 W Belmont Ave #2W,2400.0,60641
2053699574,-87.73808,41.940643,1.0,2.0,4425 W School St #1,1825.0,60641
2058933040,-87.762276,41.93302,1.0,2.0,2859 N Lotus Ave #G,1500.0,60641
2111097789,-87.75585,41.959442,1.0,3.0,5125 W Pensacola Ave #2,1975.0,60641
2067664861,-87.72704,41.93409,1.0,0.0,3248-50 N Pulaski Rd,1225.0,60641
2060939109,-87.73238,41.96104,2.0,3.0,4176 W Montrose Ave #4401-2W,2600.0,60641
2062751736,-87.727455,41.94059,1.0,0.0,3250 N Pulaski Rd #316,1225.0,60641
440885870,-87.74776,41.934002,1.0,3.0,4825 W Oakdale Ave #3,2500.0,60641
446077129,-87.73265,41.939045,2.0,3.0,4181 W Belmont Ave #301,3550.0,60641
441846837,-87.7604,41.93593,1.0,1.0,5355 W Nelson St UNIT 1,1250.0,60641
443557175,-87.761314,41.935715,1.0,2.0,3025 N Long Ave UNIT 1,1350.0,60641
3664432,-87.75313,41.94497,1.0,1.0,5029 W Eddy St,1400.0,60641
443274687,-87.74879,41.942196,1.0,2.0,4845 W Roscoe St #P,1850.0,60641
442290044,-87.75513,41.96035,1.0,1.0,5111 W Montrose Ave #5119-2B,1350.0,60641
2117912486,-87.75897,41.939278,1.0,1.0,3217 N Lockwood Ave #2,1075.0,60641
446735627,-87.7613,41.958473,2.0,4.0,5337 W Cullom Ave #2,2200.0,60641
446729096,-87.727455,41.93619,1.0,1.0,4001 W Nelson St #51-5A,1650.0,60641
446715936,-87.75412,41.958164,1.0,3.0,5050 W Hutchinson St,2200.0,60641
87708660,-87.74119,41.933723,1.0,2.0,4542 W George St #3,1650.0,60641
376998746,-87.74297,41.95078,1.0,1.0,4209-17 N Milwaukee Ct #4213-2F,1025.0,60641
2077852251,-87.72934,41.941532,1.0,2.0,3319-21 N Karlov Ave #3321-2W,1850.0,60641
2082931421,-87.738884,41.95321,1.0,2.0,4419 W Irving Park Rd APT 3,1750.0,60641
2093351172,-87.75044,41.95508,1.0,0.0,4915 W Belle Plaine Ave APT 203,1100.0,60641
2055544062,-87.76424,41.939247,1.0,2.0,3224 N Linder Ave #2,1800.0,60641
443154146,-87.73791,41.940643,2.0,3.0,4417 W School St #G,2350.0,60641
2103514332,-87.728264,41.936993,1.0,2.0,4027 W Barry Ave #1,1850.0,60641
3664918,-87.73997,41.952713,2.0,3.0,4450 W Dakin St APT E,2995.0,60641
2097168509,-87.72773,41.945984,1.0,3.0,3548 N Pulaski Road # FL 2ND,2000.0,60641
446428615,-87.732994,41.95932,1.0,2.0,4306 N Keeler Ave,1850.0,60641
446418239,-87.75447,41.940384,1.0,2.0,3258 N Leclaire Ave #1,1150.0,60641
440132583,-87.76242,41.938896,2.0,2.0,5418 W Belmont Ave #2W,2400.0,60641
2053699574,-87.73808,41.940643,1.0,2.0,4425 W School St #1,1825.0,60641
2058933040,-87.762276,41.93302,1.0,2.0,2859 N Lotus Ave #G,1500.0,60641
2111097789,-87.75585,41.959442,1.0,3.0,5125 W Pensacola Ave #2,1975.0,60641
2067664861,-87.72704,41.93409,1.0,0.0,3248-50 N Pulaski Rd,1225.0,60641
2060939109,-87.73238,41.96104,2.0,3.0,4176 W Montrose Ave #4401-2W,2600.0,60641
2062751736,-87.727455,41.94059,1.0,0.0,3250 N Pulaski Rd #316,1225.0,60641
440885870,-87.74776,41.934002,1.0,3.0,4825 W Oakdale Ave #3,2500.0,60641
446077129,-87.73265,41.939045,2.0,3.0,4181 W Belmont Ave #301,3550.0,60641
441846837,-87.7604,41.93593,1.0,1.0,5355 W Nelson St UNIT 1,1250.0,60641
443557175,-87.761314,41.935715,1.0,2.0,3025 N Long Ave UNIT 1,1350.0,60641
3664432,-87.75313,41.94497,1.0,1.0,5029 W Eddy St,1400.0,60641
443274687,-87.74879,41.942196,1.0,2.0,4845 W Roscoe St #P,1850.0,60641
442290044,-87.75513,41.96035,1.0,1.0,5111 W Montrose Ave #5119-2B,1350.0,60641
2117912486,-87.75897,41.939278,1.0,1.0,3217 N Lockwood Ave #2,1075.0,60641
446735627,-87.7613,41.958473,2.0,4.0,5337 W Cullom Ave #2,2200.0,60641
446729096,-87.727455,41.93619,1.0,1.0,4001 W Nelson St #51-5A,1650.0,60641
446715936,-87.75412,41.958164,1.0,3.0,5050 W Hutchinson St,2200.0,60641
87708660,-87.74119,41.933723,1.0,2.0,4542 W George St #3,1650.0,60641
376998746,-87.74297,41.95078,1.0,1.0,4209-17 N Milwaukee Ct #4213-2F,1025.0,60641
2077852251,-87.72934,41.941532,1.0,2.0,3319-21 N Karlov Ave #3321-2W,1850.0,60641
2082931421,-87.738884,41.95321,1.0,2.0,4419 W Irving Park Rd APT 3,1750.0,60641
2093351172,-87.75044,41.95508,1.0,0.0,4915 W Belle Plaine Ave APT 203,1100.0,60641
2055544062,-87.76424,41.939247,1.0,2.0,3224 N Linder Ave #2,1800.0,60641
443154146,-87.73791,41.940643,2.0,3.0,4417 W School St #G,2350.0,60641
2103514332,-87.728264,41.936993,1.0,2.0,4027 W Barry Ave #1,1850.0,60641
3664918,-87.73997,41.952713,2.0,3.0,4450 W Dakin St APT E,2995.0,60641
2097168509,-87.72773,41.945984,1.0,3.0,3548 N Pulaski Road # FL 2ND,2000.0,60641
446428615,-87.732994,41.95932,1.0,2.0,4306 N Keeler Ave,1850.0,60641
446418239,-87.75447,41.940384,1.0,2.0,3258 N Leclaire Ave #1,1150.0,60641
440132583,-87.76242,41.938896,2.0,2.0,5418 W Belmont Ave #2W,2400.0,60641
2053699574,-87.73808,41.940643,1.0,2.0,4425 W School St #1,1825.0,60641
2058933040,-87.762276,41.93302,1.0,2.0,2859 N Lotus Ave #G,1500.0,60641
2111097789,-87.75585,41.959442,1.0,3.0,5125 W Pensacola Ave #2,1975.0,60641
2067664861,-87.72704,41.93409,1.0,0.0,3248-50 N Pulaski Rd,1225.0,60641
2060939109,-87.73238,41.96104,2.0,3.0,4176 W Montrose Ave #4401-2W,2600.0,60641
2062751736,-87.727455,41.94059,1.0,0.0,3250 N Pulaski Rd #316,1225.0,60641
440885870,-87.74776,41.934002,1.0,3.0,4825 W Oakdale Ave #3,2500.0,60641
446077129,-87.73265,41.939045,2.0,3.0,4181 W Belmont Ave #301,3550.0,60641
441846837,-87.7604,41.93593,1.0,1.0,5355 W Nelson St UNIT 1,1250.0,60641
443557175,-87.761314,41.935715,1.0,2.0,3025 N Long Ave UNIT 1,1350.0,60641
3664432,-87.75313,41.94497,1.0,1.0,5029 W Eddy St,1400.0,60641
443274687,-87.74879,41.942196,1.0,2.0,4845 W Roscoe St #P,1850.0,60641
442290044,-87.75513,41.96035,1.0,1.0,5111 W Montrose Ave #5119-2B,1350.0,60641
2117912486,-87.75897,41.939278,1.0,1.0,3217 N Lockwood Ave #2,1075.0,60641
446735627,-87.7613,41.958473,2.0,4.0,5337 W Cullom Ave #2,2200.0,60641
446729096,-87.727455,41.93619,1.0,1.0,4001 W Nelson St #51-5A,1650.0,60641
446715936,-87.75412,41.958164,1.0,3.0,5050 W Hutchinson St,2200.0,60641
87708660,-87.74119,41.933723,1.0,2.0,4542 W George St #3,1650.0,60641
376998746,-87.74297,41.95078,1.0,1.0,4209-17 N Milwaukee Ct #4213-2F,1025.0,60641
2077852251,-87.72934,41.941532,1.0,2.0,3319-21 N Karlov Ave #3321-2W,1850.0,60641
2082931421,-87.738884,41.95321,1.0,2.0,4419 W Irving Park Rd APT 3,1750.0,60641
2093351172,-87.75044,41.95508,1.0,0.0,4915 W Belle Plaine Ave APT 203,1100.0,60641
2055544062,-87.76424,41.939247,1.0,2.0,3224 N Linder Ave #2,1800.0,60641
443154146,-87.73791,41.940643,2.0,3.0,4417 W School St #G,2350.0,60641
2103514332,-87.728264,41.936993,1.0,2.0,4027 W Barry Ave #1,1850.0,60641
3664918,-87.73997,41.952713,2.0,3.0,4450 W Dakin St APT E,2995.0,60641
2097168509,-87.72773,41.945984,1.0,3.0,3548 N Pulaski Road # FL 2ND,2000.0,60641
446428615,-87.732994,41.95932,1.0,2.0,4306 N Keeler Ave,1850.0,60641
446418239,-87.75447,41.940384,1.0,2.0,3258 N Leclaire Ave #1,1150.0,60641
440132583,-87.76242,41.938896,2.0,2.0,5418 W Belmont Ave #2W,2400.0,60641
2053699574,-87.73808,41.940643,1.0,2.0,4425 W School St #1,1825.0,60641
2058933040,-87.762276,41.93302,1.0,2.0,2859 N Lotus Ave #G,1500.0,60641
2111097789,-87.75585,41.959442,1.0,3.0,5125 W Pensacola Ave #2,1975.0,60641
2067664861,-87.72704,41.93409,1.0,0.0,3248-50 N Pulaski Rd,1225.0,60641
2060939109,-87.73238,41.96104,2.0,3.0,4176 W Montrose Ave #4401-2W,2600.0,60641
2062751736,-87.727455,41.94059,1.0,0.0,3250 N Pulaski Rd #316,1225.0,60641
440885870,-87.74776,41.934002,1.0,3.0,4825 W Oakdale Ave #3,2500.0,60641
446077129,-87.73265,41.939045,2.0,3.0,4181 W Belmont Ave #301,3550.0,60641
441846837,-87.7604,41.93593,1.0,1.0,5355 W Nelson St UNIT 1,1250.0,60641
443557175,-87.761314,41.935715,1.0,2.0,3025 N Long Ave UNIT 1,1350.0,60641
3664432,-87.75313,41.94497,1.0,1.0,5029 W Eddy St,1400.0,60641
443274687,-87.74879,41.942196,1.0,2.0,4845 W Roscoe St #P,1850.0,60641
442290044,-87.75513,41.96035,1.0,1.0,5111 W Montrose Ave #5119-2B,1350.0,60641
2117912486,-87.75897,41.939278,1.0,1.0,3217 N Lockwood Ave #2,1075.0,60641
446735627,-87.7613,41.958473,2.0,4.0,5337 W Cullom Ave #2,2200.0,60641
446729096,-87.727455,41.93619,1.0,1.0,4001 W Nelson St #51-5A,1650.0,60641
446715936,-87.75412,41.958164,1.0,3.0,5050 W Hutchinson St,2200.0,60641
87708660,-87.74119,41.933723,1.0,2.0,4542 W George St #3,1650.0,60641
376998746,-87.74297,41.95078,1.0,1.0,4209-17 N Milwaukee Ct #4213-2F,1025.0,60641
2077852251,-87.72934,41.941532,1.0,2.0,3319-21 N Karlov Ave #3321-2W,1850.0,60641
2082931421,-87.738884,41.95321,1.0,2.0,4419 W Irving Park Rd APT 3,1750.0,60641
2093351172,-87.75044,41.95508,1.0,0.0,4915 W Belle Plaine Ave APT 203,1100.0,60641
2055544062,-87.76424,41.939247,1.0,2.0,3224 N Linder Ave #2,1800.0,60641
443154146,-87.73791,41.940643,2.0,3.0,4417 W School St #G,2350.0,60641
2103514332,-87.728264,41.936993,1.0,2.0,4027 W Barry Ave #1,1850.0,60641
3664918,-87.73997,41.952713,2.0,3.0,4450 W Dakin St APT E,2995.0,60641
2097168509,-87.72773,41.945984,1.0,3.0,3548 N Pulaski Road # FL 2ND,2000.0,60641
446428615,-87.732994,41.95932,1.0,2.0,4306 N Keeler Ave,1850.0,60641
446418239,-87.75447,41.940384,1.0,2.0,3258 N Leclaire Ave #1,1150.0,60641
440132583,-87.76242,41.938896,2.0,2.0,5418 W Belmont Ave #2W,2400.0,60641
2053699574,-87.73808,41.940643,1.0,2.0,4425 W School St #1,1825.0,60641
2058933040,-87.762276,41.93302,1.0,2.0,2859 N Lotus Ave #G,1500.0,60641
2111097789,-87.75585,41.959442,1.0,3.0,5125 W Pensacola Ave #2,1975.0,60641
2067664861,-87.72704,41.93409,1.0,0.0,3248-50 N Pulaski Rd,1225.0,60641
2060939109,-87.73238,41.96104,2.0,3.0,4176 W Montrose Ave #4401-2W,2600.0,60641
2062751736,-87.727455,41.94059,1.0,0.0,3250 N Pulaski Rd #316,1225.0,60641
440885870,-87.74776,41.934002,1.0,3.0,4825 W Oakdale Ave #3,2500.0,60641
446077129,-87.73265,41.939045,2.0,3.0,4181 W Belmont Ave #301,3550.0,60641
441846837,-87.7604,41.93593,1.0,1.0,5355 W Nelson St UNIT 1,1250.0,60641
443557175,-87.761314,41.935715,1.0,2.0,3025 N Long Ave UNIT 1,1350.0,60641
3664432,-87.75313,41.94497,1.0,1.0,5029 W Eddy St,1400.0,60641
443274687,-87.74879,41.942196,1.0,2.0,4845 W Roscoe St #P,1850.0,60641
442290044,-87.75513,41.96035,1.0,1.0,5111 W Montrose Ave #5119-2B,1350.0,60641
2117912486,-87.75897,41.939278,1.0,1.0,3217 N Lockwood Ave #2,1075.0,60641
446735627,-87.7613,41.958473,2.0,4.0,5337 W Cullom Ave #2,2200.0,60641
446729096,-87.727455,41.93619,1.0,1.0,4001 W Nelson St #51-5A,1650.0,60641
446715936,-87.75412,41.958164,1.0,3.0,5050 W Hutchinson St,2200.0,60641
87708660,-87.74119,41.933723,1.0,2.0,4542 W George St #3,1650.0,60641
376998746,-87.74297,41.95078,1.0,1.0,4209-17 N Milwaukee Ct #4213-2F,1025.0,60641
2077852251,-87.72934,41.941532,1.0,2.0,3319-21 N Karlov Ave #3321-2W,1850.0,60641
2082931421,-87.738884,41.95321,1.0,2.0,4419 W Irving Park Rd APT 3,1750.0,60641
2093351172,-87.75044,41.95508,1.0,0.0,4915 W Belle Plaine Ave APT 203,1100.0,60641
2055544062,-87.76424,41.939247,1.0,2.0,3224 N Linder Ave #2,1800.0,60641
443154146,-87.73791,41.940643,2.0,3.0,4417 W School St #G,2350.0,60641
2103514332,-87.728264,41.936993,1.0,2.0,4027 W Barry Ave #1,1850.0,60641
3664918,-87.73997,41.952713,2.0,3.0,4450 W Dakin St APT E,2995.0,60641
2097168509,-87.72773,41.945984,1.0,3.0,3548 N Pulaski Road # FL 2ND,2000.0,60641
446428615,-87.732994,41.95932,1.0,2.0,4306 N Keeler Ave,1850.0,60641
446418239,-87.75447,41.940384,1.0,2.0,3258 N Leclaire Ave #1,1150.0,60641
440132583,-87.76242,41.938896,2.0,2.0,5418 W Belmont Ave #2W,2400.0,60641
2053699574,-87.73808,41.940643,1.0,2.0,4425 W School St #1,1825.0,60641
2058933040,-87.762276,41.93302,1.0,2.0,2859 N Lotus Ave #G,1500.0,60641
2111097789,-87.75585,41.959442,1.0,3.0,5125 W Pensacola Ave #2,1975.0,60641
2067664861,-87.72704,41.93409,1.0,0.0,3248-50 N Pulaski Rd,1225.0,60641
2060939109,-87.73238,41.96104,2.0,3.0,4176 W Montrose Ave #4401-2W,2600.0,60641
2062751736,-87.727455,41.94059,1.0,0.0,3250 N Pulaski Rd #316,1225.0,60641
440885870,-87.74776,41.934002,1.0,3.0,4825 W Oakdale Ave #3,2500.0,60641
446077129,-87.73265,41.939045,2.0,3.0,4181 W Belmont Ave #301,3550.0,60641
441846837,-87.7604,41.93593,1.0,1.0,5355 W Nelson St UNIT 1,1250.0,60641
443557175,-87.761314,41.935715,1.0,2.0,3025 N Long Ave UNIT 1,1350.0,60641
3664432,-87.75313,41.94497,1.0,1.0,5029 W Eddy St,1400.0,60641
443274687,-87.74879,41.942196,1.0,2.0,4845 W Roscoe St #P,1850.0,60641
442290044,-87.75513,41.96035,1.0,1.0,5111 W Montrose Ave #5119-2B,1350.0,60641
2117912486,-87.75897,41.939278,1.0,1.0,3217 N Lockwood Ave #2,1075.0,60641
446735627,-87.7613,41.958473,2.0,4.0,5337 W Cullom Ave #2,2200.0,60641
446729096,-87.727455,41.93619,1.0,1.0,4001 W Nelson St #51-5A,1650.0,60641
446715936,-87.75412,41.958164,1.0,3.0,5050 W Hutchinson St,2200.0,60641
87708660,-87.74119,41.933723,1.0,2.0,4542 W George St #3,1650.0,60641
376998746,-87.74297,41.95078,1.0,1.0,4209-17 N Milwaukee Ct #4213-2F,1025.0,60641
2077852251,-87.72934,41.941532,1.0,2.0,3319-21 N Karlov Ave #3321-2W,1850.0,60641
2082931421,-87.738884,41.95321,1.0,2.0,4419 W Irving Park Rd APT 3,1750.0,60641
2093351172,-87.75044,41.95508,1.0,0.0,4915 W Belle Plaine Ave APT 203,1100.0,60641
2055544062,-87.76424,41.939247,1.0,2.0,3224 N Linder Ave #2,1800.0,60641
443154146,-87.73791,41.940643,2.0,3.0,4417 W School St #G,2350.0,60641
2103514332,-87.728264,41.936993,1.0,2.0,4027 W Barry Ave #1,1850.0,60641
3664918,-87.73997,41.952713,2.0,3.0,4450 W Dakin St APT E,2995.0,60641
